CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
35.765.907/0001-26;2020-09-30;1;GOLGI MAUÁ;AV. AYRTON SENNA DA SAILVA, 2282 - VILA SANTA CECÍLIA - MAUÁ - SP - CEP 09380-440;43578;1;GALPÃO LOGÍSTICO;0.1104;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI JUNDIAÍ;AV. ODILA CHAVES RODRIGUES, S/N, LOTE GLA1D - PQ INDL RM - JUNDIAÍ - SP - CEP 13.213-087;55153;1;GALPÃO LOGÍSTICO;0.1382;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI RODOANEL DUTRA;ESTRADA ADILIA BARBOSA NEVES, S/N - PORTÃO - ARUJÁ - SP - CEP 07413-000;66235.23;3;GALPÃO LOGÍSTICO;0.1239;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI DUQUE DE CAXIAS;ESTRADA RIO DOURO, S/N - FAZENDA PENHA CAIXÃO - XEREM - DUQUE DE CAXIAS - CEP 25245-810;61013;5;GALPÃO LOGÍSTICO;0.1277;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI BRASÍLIA;RODOVIA DF 290 KM 1,2 - LOTES 13 E 17 - SANTA MARIA - DISTRITO FEDERAL;37980.24;3;GALPÃO LOGÍSTICO;0.1985;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI BETIM;RODOVIA FERNÃO DIAS (BR 381), KM 474 - DISTR. INDL. PIEMONT SUL - BETIM - MG - CEP 32.669-895;17170;1;GALPÃO LOGÍSTICO;0.0347;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI CONTAGEM;AV. WILSON TAVARES RIBEIRO, 1025 - CHACARAS REUNIDAS STA. TEREZINHA - CONTAGEM - MG - CEP 32183-680;30527;2;GALPÃO LOGÍSTICO;0.0588;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI RODOANEL MAUÁ;AV. PAPA JOÃO XXIII, 2843 - BAIRRO SERTÃOZINHO - MAUÁ - SP - CEP 09370-800;205936.11;2;GALPÃO LOGÍSTICO + PÁTIO DE ESTACIONAMENTO;0.0471;Renda
36.368.925/0001-37;2020-06-30;1;Teresina - CBD_EXTRA_LOJ.1300;Avenida Presidente Kennedy, nº 501 - São Cristóvão - Teresina/PI;12611;1;Direito de proriedade;0.099358;Renda
36.368.925/0001-37;2020-06-30;1;Rio das Ostras CBD_EXTRA_LOJ.1685;Rodovia Amaral Peixoto, s/n - Jardim Campomar - Rio das Ostras/RJ;3687;1;Direito de proriedade;0.035888;Renda
36.368.925/0001-37;2020-06-30;1;Araruama - CBD_EXTRA_LOJ.1833;Rua México, nº 160 - Centro - Araruama/RJ;3357;1;Direito de proriedade;0.022372;Renda
36.368.925/0001-37;2020-06-30;1;Teresina - CBD_PDA;Cidade de Teresina/Piauí;2994;1;Direito de proriedade;0.037249;Renda
36.368.925/0001-37;2020-06-30;1;Campina Grande - SENDAS_ASSAI_70%_LOJ.83;Avenida Assis Chateaubriand, nº 1.110 - Bairro Liberdade - Campina Grande/PB;12170;1;Direito de proriedade;0.091266;Renda
36.368.925/0001-37;2020-06-30;1;Bauru - SENDAS_ASSAI;Bauru/SP;6279;1;Direito de proriedade;0.112489;Renda
36.368.925/0001-37;2020-06-30;1;Dourados - SENDAS_ASSAI;Dourados/MS;13467;1;Direito de proriedade;0.112651;Renda
36.368.925/0001-37;2020-06-30;1;Jequié - SENDAS_ASSAI;Jequié/BA;10535;1;Direito de proriedade;0.0841832;Renda
36.368.925/0001-37;2020-06-30;1;Goiânia  Pq Amazônia- SENDAS_ASSAI;Avenida Padre Orlando de Morais, nº 2.147 - Parque Amazônia - Goiânia/GO;18834;1;Direito de proriedade;0.081575;Renda
36.368.925/0001-37;2020-06-30;1;Goiânia St Central - SENDAS_ASSAI;Avenida Independência, s/n, Setor Central - Goiânia/GO;11386;1;Direito de proriedade;0.117906;Renda
36.368.925/0001-37;2020-06-30;1;Goiânia Jd. Europa  - SENDAS_ASSAI;Avenida Milão - Quadra 50/51 - Lotes 1, 1/15 e 1/19 - Jardim Europa - Goiânia/GO;17354;1;Direito de proriedade;0.088243;Renda
36.368.925/0001-37;2020-06-30;1;Paulo Afonso - SENDAS_ASSAI;Paulo Afonso/BA;12098;1;Direito de proriedade;0.11682;Renda
36.445.551/0001-06;2020-12-31;1;ACARAÚ 62;Rua Acaraú,  51 , Bela Vista - SP;131.3;1;Direito de propriedade;0.019722;Renda
36.445.551/0001-06;2020-12-31;1;ARCADIA 92;Av. Paulista, 66,  Bela Vista - SP;189;1;Direito de propriedade;0.051046;Renda
36.445.551/0001-06;2020-12-31;1;ATIBAIA 11;Rua Dr. Fausto Ferraz, 115 , Paraíso - SP;141;1;Direito de propriedade;0.042286;Renda
36.445.551/0001-06;2020-12-31;1;ATIBAIA 32;Rua Dr. Fausto Ferraz, 115 , Paraíso - SP;141;1;Direito de propriedade;0.04356;Renda
36.445.551/0001-06;2020-12-31;1;ATIBAIA 72;Rua Dr. Fausto Ferraz, 115 , Paraíso - SP;141;1;Direito de propriedade;0.045371;Renda
36.445.551/0001-06;2020-12-31;1;BARROS VIANNA 142;Av. Rebouças, 1480 - Pinheiros, SP;134;1;Direito de propriedade;0.0451;Renda
36.445.551/0001-06;2020-12-31;1;COMODORO 52;Pc Amadeu Amaral, 84 - Bela Vista , SP;144;1;Direito de propriedade;0.036728;Renda
36.445.551/0001-06;2020-12-31;1;COMODORO 53;Pc Amadeu Amaral, 84 - Bela Vista, SP;144;1;Direito de propriedade;0.03637;Renda
36.445.551/0001-06;2020-12-31;1;COTE D´AZUR 123;Rua Guilherme Barbosa de Melo, 84,  Brooklin - SP;93;1;Direito de propriedade;0.029555;Renda
36.445.551/0001-06;2020-12-31;1;ELIANE 72;Rua José do Patrocínio, 645,  Aclimação - SP;99;1;Direito de propriedade;0.021363;Renda
36.445.551/0001-06;2020-12-31;1;FLÓRIDA 206;Rua Florida, 1350, Cidade Monções - SP;88;1;Direito de propriedade;0.022925;Renda
36.445.551/0001-06;2020-12-31;1;FRANCA 102;Al. Franca - 270, Jardim Paulista - SP;161;1;Direito de propriedade;0.045558;Renda
36.445.551/0001-06;2020-12-31;1;GABRIEL 11;Al. Gabriel Monteiro da Silva, Jardim América - SP;153;1;Direito de propriedade;0.051893;Renda
36.445.551/0001-06;2020-12-31;1;HUGO CONTI 101;Av. Brigadeiro Luís Antonio, 2589, Paraíso - SP;154;1;Direito de propriedade;0.045023;Renda
36.445.551/0001-06;2020-12-31;1;ITAPOÃ 83;Rua Alvorada, 795, Vila Olímpia - SP;104;1;Direito de propriedade;0.028534;Renda
36.445.551/0001-06;2020-12-31;1;MACEIO 41;Av. Angélica, 2297, Consolação - SP;154;1;Direito de propriedade;0.028971;Renda
36.445.551/0001-06;2020-12-31;1;MANCHESTER 121;Rua Bartolomeu Feio, 66, Brooklin - SP;89;1;Direito de propriedade;0.027436;Renda
36.445.551/0001-06;2020-12-31;1;MANCHESTER 131;Rua Bartolomeu Feio, 66, Brooklin - SP;89;1;Direito de propriedade;0.026758;Renda
36.445.551/0001-06;2020-12-31;1;MARIBRAS 44;Rua Treze de Maio, 1412,  Bela Vista - SP;161;1;Direito de propriedade;0.044384;Renda
36.445.551/0001-06;2020-12-31;1;MERCURIO 71;Rua da Consolação, 2143 - Consolação - SP;200;1;Direito de propriedade;0.040764;Renda
36.445.551/0001-06;2020-12-31;1;OLGA 201;Al Campos, 1126, Jardim Paulista - SP;158;1;Direito de propriedade;0.040756;Renda
36.445.551/0001-06;2020-12-31;1;PAULA 22;Rua Lisboa, 104, Pinheiros - SP;104;1;Direito de propriedade;0.026081;Renda
36.445.551/0001-06;2020-12-31;1;PINHEIROS 2;Rua Joaquim Antunes, 922, Pinheiros - SP;129;1;Direito de propriedade;0.030353;Renda
36.445.551/0001-06;2020-12-31;1;RIO D OURO 401;Rua Arruda Alvim, 36, Pinheiros - SP;111;1;Direito de propriedade;0.033205;Renda
36.445.551/0001-06;2020-12-31;1;ROSALIA 12;Rua Navarro de Andrade, 320, Pinheiros - SP;137;1;Direito de propriedade;0.035349;Renda
36.445.551/0001-06;2020-12-31;1;ROSE MARTE 12;Rua Treze de Maio, 1483, Paraíso - SP;141;1;Direito de propriedade;0.033949;Renda
36.445.551/0001-06;2020-12-31;1;SANTA ROSA 62;Av. Brigadeiro Luís Antonio, 1622, Paraíso - SP;104;1;Direito de propriedade;0.016174;Renda
36.445.551/0001-06;2020-12-31;1;TUITU 604;Av. Paulista, 347, Paraíso - SP;114;1;Direito de propriedade;0.032967;Renda
36.445.551/0001-06;2020-12-31;1;TURANDOT 610;Rua Paula Ney, 475, Vila Mariana - SP;101;1;Direito de propriedade;0.017818;Renda
36.501.128/0001-86;2020-12-31;1;GCMN1 - SERRANÓPOLIS/GO;Zona rural de Serranópolis/GO;16472800;1;n/a;0.08;Renda
36.501.128/0001-86;2020-12-31;1;LERME - RANCHO ALEGRE/MT;Zona rural de Nova Ubiratã/MT;20840000;1;n/a;0.13;Renda
36.501.128/0001-86;2020-12-31;1;PORAN - SORRISO/MT;Zona rural de Sorriso/MT;25220000;1;n/a;0.16;Renda
36.501.128/0001-86;2020-12-31;1;LFRIT - BOM JESUS/PI;Zona rural de Bom Jesus/PI;122720000;1;n/a;0.27;Renda
36.501.128/0001-86;2020-12-31;1;GCMN2 - SERRANÓPOLIS/GO;Zona rural de Serranópolis/GO;6568300;1;n/a;0.03;Renda
36.501.128/0001-86;2020-12-31;1;FHUR1 e 2 - SORRISO/MT;Zona rural de Sorriso/MT;24140000;1;n/a;0.11;Renda
36.501.128/0001-86;2020-12-31;1;SCHEF - BIRITICUPU/MA;Zona rural de Buriticupu/MA;15270000;1;n/a;0.08;Renda
36.501.128/0001-86;2020-12-31;1;OURO1 - N. SCHWENING/GO;Zona rural de Rio Verde/GO;7278200;1;n/a;0.01;Renda
36.501.128/0001-86;2020-12-31;1;OURO2 - N. SCHWENING/GO;Zona rural de São Jose do Xingú/MT;33540000;1;n/a;0.13;Renda
36.517.660/0001-91;2020-12-31;1;Urbic Sabia;Av. Sabiá, 641, Indianápolis, São Paulo - SP;2427.38;82;Imóvel residencial;0.78;Renda
36.517.660/0001-91;2020-12-31;1;Urbic Tomas Alves;Rua Dr. Tomás Alves, 172 e 184, Vila Mariana, São Paulo - SP;1237.09;56;Imóvel residencial;0.51;Renda
36.517.660/0001-91;2020-12-31;1;Cyrela for you;Rua Apeninos, 973, Paraíso, São Paulo - SP;9129;259;Imóvel residencial;0.992;Renda
36.885.948/0001-19;2020-12-31;1;Fazenda Serviplan;Cidade Cocalinho, Mato Grosso do Sul;9719;;matricula 3309 e 3310;0.5;Renda
36.885.989/0001-05;2020-12-31;1;Fazenda Serviplan;Cidade Cocalinho, Mato Grosso do Sul;9719;;matricula 3309 e 3310;0.5;Renda
37.112.770/0001-36;2020-12-31;1;New Space - Cotia;Estrada dos Estudantes, 600, Cotia/SP;18077.77;1;Direito de propriedade;0.517248;Renda
37.112.770/0001-36;2020-12-31;1;Forma Bens Extrema;Rua Josepha Gomes de Souza, 306, Extrema/MG;11363.84;1;Direito de propriedade;0.482752;Renda
37.295.919/0001-60;2020-12-31;2;Almanara - Jandira/SP;Jandira/SP;7500;1;Direito de propriedade;0.053457;Renda
37.295.919/0001-60;2020-12-31;2;BRF - Salvador/BA;Salvador/BA;151000;1;Direito de propriedade;0.340232;Renda
37.295.919/0001-60;2020-12-31;2;Souza Cruz - Cachoeirinha/RS;Cachoeirinha/RS;501000;1;Direito de propriedade;0.559761;Renda
37.295.919/0001-60;2020-12-31;2;Air Liquide - São José dos Campos/SP;São José dos Campos/SP;17800;1;Direito de propriedade;0.025524;Renda
37.295.919/0001-60;2020-12-31;2;Air Liquide - Canoas/RS;Canoas/RS;7000;1;Direito de propriedade;0.021026;Renda
39.714.024/0001-48;2020-12-31;1;Avenida Brasil;Av. Brasil, 350 - Jardim Paulista - São Paulo/SP;1200;1;Imóvel sob matrícula 119.171;1;Renda
39.714.024/0001-48;2020-12-31;1;Borba Gato;Av. Adolfo Pinheiro, 2366 - Santo Amaro - São Paulo/SP;5919;1;Imóveis sob matrícula 71.395, 74.903, 178.448, 305.254, 346.725;1;Renda
39.714.024/0001-48;2020-12-31;1;Tatuapé;R. Vilela, 800 - Tatuapé - São Paulo/SP;6356;1;Imóveis sob matrícula 197.272 e 196.558;1;Renda
39.714.024/0001-48;2020-12-31;1;Marselhesa;R. Marselhesa, 500 - Vila Mariana - São Paulo/SP;4509;1;Imóvel sob matrícula 231.774;1;Renda
39.714.024/0001-48;2020-12-31;1;Ana Rosa;Av. Conselheiro Rodrigues Alves, 300 - Vila Mariana - São Paulo/SP;1395;1;Imóveis sob matrícula 74.837 e 56.161;1;Renda
39.714.024/0001-48;2020-12-31;1;Morumbi;R. Pasquale Gallupi, 7 - Morumbi - São Paulo/SP;5573;1;Imóveis sob matrícula 20.038, 20.081, 49.269, 56,847 e 194.926;1;Renda
