CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
28.516.650/0001-03;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;0;0
28.516.650/0001-03;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;0;0
28.548.288/0001-52;2025-03-31;1;;;;;;;;;0;0;44472884.65;44728687.62;-921755.4;-921755.4;817469.41;817469.41;;;;;;;44368598.66;44624401.63;2376411.77;2376411.77;-25067336.91;-6039479.65;-1127609.5;-1127609.5;35144307.63;35136664.09;11325772.99;30345986.71;55694371.65;74970388.34;5844655.97;5844655.97;;;;;;;5844655.97;5844655.97;;;-4758284.22;-4849360.89;;;-211961.54;-211961.54;;;;;-81675.81;-71311.08;-62911.74;-259900;;;-3765148.27;-3751424.49;-22069.16;-22069.16;;;;;;;;;;;-9496937.61;-5499071.91;-18398988.35;-14665099.07;43140039.27;66149945.24;66149945.24;62842447.978;;;55842447.978;-37266147.18;18576300.798;0.84418
28.693.595/0001-27;2025-03-31;1;;;;;0;0;;;0;0;276480;627480;;;;;0;0;0;0;0;0;276480;627480;0;0;;;;;;;0;0;276480;627480;12345.96;12345.96;;;;;-3016.85;-3016.85;9329.11;9329.11;;;-226142.15;-197685.61;;;0;0;;;;;;;-5660.6;-7701.54;;;-4959.38;0;;;0;0;;;-27426.28;-96023.08;;;;;-5363.86;-5440.95;-269552.27;-306851.18;16256.84;329957.93;329957.93;313460.0335;;;185785.8035;-123857.2;61928.6035;0.563059
28.729.197/0001-13;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;29190556.73;29190556.73;3437350.77;;;;7594208.88;7594208.88;40222116.38;36784765.61;40222116.38;36784765.61;1258744.75;1258744.75;;;;;;;1258744.75;1258744.75;;;-2164868.61;-2187028.88;;;-1542.7;-1542.7;;;;;-59503.43;-58067.96;-16895.78;-69800;;;-295416.46;-283217.68;;;;;;;;;;;-25.2;-25.2;-5824.57;-5824.57;-2544076.75;-2605506.99;38936784.38;35438003.37;35438003.37;33666103.2015;;;34682218.2015;-23121478.8;11560739.4015;0.978673
28.737.771/0001-85;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;21603827.96;21603827.96;0;0;0;0;-6505;-6505;0;0;-4462270.59;-3698448.1;17135052.37;17898874.86;12968986.74;12564698.05;244739.11;-0.01;4924.56;4924.56;445.37;445.37;13219095.78;12570067.97;30354148.15;30468942.83;3017329.04;3017329.04;0;0;0;0;-167616.94;-167616.94;2849712.1;2849712.1;0;0;-2874184.55;-2874184.55;0;0;-246990.09;-246990.09;0;0;0;0;-1941.22;-1941.22;-25749.99;0;0;0;142720.91;0;0;0;-2632.3;-2632.3;0;0;-20325;0;0;0;0;0;-130974.03;-125153.77;-3160076.27;-3250901.93;30043783.98;30067753;30067753;28564365.35;;0;30067753;-19812952.48;10254800.52;1
28.757.546/0001-00;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;114317880.68;113266768.59;0;0;9479275.75;9479275.75;0;0;0;0;-1034443.22;5148067.66;122762713.21;127894112;22831011.16;22682852.36;10561866.58;0;989863.05;989863.05;-197972.61;-197972.61;34184768.18;23474742.8;156947481.39;151368854.8;9859872.89;9859872.89;0;0;0;0;-2162682.06;-2162682.06;7697190.83;7697190.83;0;0;-10322050.52;-10322050.52;0;0;-48072.54;-48072.54;0;0;0;0;-2395.97;-2395.97;-47599.98;0;0;0;0;0;0;0;-59728.54;-59728.54;0;0;0;0;0;0;0;0;933102.6;932065.72;-9546744.95;-9500181.85;155097927.27;149565863.78;149565863.78;142087570.591;;0;149565863.78;-82898703.17;66667160.61;1
28.830.325/0001-10;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86837177.2;92709037.73;4157738.13;-1005048.89;-959794.74;-959794.74;-2600646.44;-2600646.44;87434474.15;88143547.66;87434474.15;88143547.66;2293792.33;2293792.33;0;0;0;0;-510324.93;-510324.93;1783467.4;1783467.4;0;0;-6133563.84;-6133563.84;0;0;-61233.88;-61233.88;0;0;0;0;-217508.37;-217508.37;-16162.5;-19395;0;0;-14230.29;0;0;0;0;0;0;0;0;0;0;0;0;0;-195181.44;1417278.67;-6637880.32;-5014422.42;82580061.23;84912592.64;84912592.64;80666963.008;;0;84912592.64;-47685312.24;37227280.4;1
28.851.767/0001-43;2025-03-31;1;;;;;;;;;0;0;2846171.79;2846171.79;-68921.07;-67435.92;0;0;0;0;0;0;-166668.5;-165950.85;2610582.22;2612785.02;;;;;;;;;0;0;2610582.22;2612785.02;24893.63;24893.63;;;;;0;;24893.63;24893.63;;;-236906.04;-202060.02;;;;;;;;;0;0;0.01;-26666.66;;;0;0;;;-4285.42;-4285.42;;;-6500;-6500;;;0;0;-7095.26;-7095.26;-254786.71;-246607.36;2380689.14;2391071.29;2391071.29;2271517.7255;;;2263183.8555;-1525483.8;737700.0555;0.946515
28.893.734/0001-66;2025-03-31;1;0;0;0;0;0;0;-284031.87;0;-284031.87;0;0;0;-75147.58;-75147.58;0;0;0;0;254186.55;0;0;0;179038.97;-75147.58;0;0;0;0;0;0;9935.66;0;9935.66;0;-95057.24;-75147.58;102652.49;97441.58;0;0;0;0;0;0;102652.49;97441.58;;;-261865.54;-272821.06;-167460;-167460;-153155;-163305;0;0;0;0;0;0;-22366.67;-92400;0;0;-38313.52;-34939.76;0;0;-3740;-3740;0;0;0;0;0;0;-2120.02;-2120.02;-13227.67;-7075.49;-662248.42;-743861.33;-654653.17;-721567.33;-721567.33;0;;;0;0;0;0
28.899.178/0001-35;2025-03-31;1;;;;;;;;;0;0;555455.22;555455.22;;;1761393.19;1761393.19;;;1275551.26;;;;3592399.67;2316848.41;;;;;;;;;0;0;3592399.67;2316848.41;70973.06;70973.06;;;;;;;70973.06;70973.06;;;-76909.91;-79413.33;;;-342277.71;-353499.93;;;;;;;-13455.99;-55370;;;-20864.31;-15984.92;;;;;;;;;;;;;-3038401.35;-1456.9;-3491909.27;-505725.08;171463.46;1882096.39;1882096.39;1787991.5705;;;0.0005;0;0.0005;0
29.018.899/0001-51;2025-03-31;1;0;0;-4688.06;-4688.06;0;0;;;-4688.06;-4688.06;0;0;0;0;0;0;0;0;0;0;-128.98;-128.98;-128.98;-128.98;0;0;0;0;0;0;0;0;0;0;-4817.04;-4817.04;21434.94;21434.94;0;0;0;0;-4822.59;-4822.59;16612.35;16612.35;0;0;-94797.24;-94797.24;0;0;0;0;0;0;0;0;0;0;-7224.99;0;0;0;-129131.36;-125969.06;0;0;0;0;0;0;0;0;0;0;0;0;-4200.88;-4200.88;-235354.47;-224967.18;-223559.16;-213171.87;-7069175.31;0;;0;0;0;0;0
29.242.809/0001-01;2025-03-31;1;;;;;;;;;0;0;670164.1;384841.17;;;;;;;;;;;670164.1;384841.17;;;;;;;;;0;0;670164.1;384841.17;66.63;66.64;;;;;;;66.63;66.64;;;-18068.29;-17958.28;;;;;;;;;-12466.11;-12211.11;-2880.56;-11900;;;-785.26;-145;;;;;;;;;;;;;424931.07;-137956.38;390730.85;-180170.77;1060961.58;204737.04;0;0;;;0;0;0;0
29.242.844/0001-20;2025-03-31;1;;;;;;;;;0;0;4000;3000;;;;;;;;;-38629.69;-38629.69;-34629.69;-35629.69;;;;;;;;;0;0;-34629.69;-35629.69;;;13.34;;;;;;13.34;0;;;-1057990.35;-1057826.9;;;;;;;;;-12221.67;-11971.67;-3025.79;-12500;;;-2352.44;-260;;;;;;;-4000;-4000;;;;;-644044.54;-4189.93;-1723634.79;-1090748.5;-1758251.14;-1126378.19;-1126378.19;0;;;0;0;0;0
29.267.567/0001-00;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;-4595.36;0;0;0;0;0;0;0;0;0;-4595.36;0;8746934.73;13088540.29;13131861.91;0;0;0;0;1419260.53;21878796.64;14507800.82;21874201.28;14507800.82;0;678090.7;652308.08;0;0;0;0;0;652308.08;678090.7;0;0;-1329028.13;-1142818.85;0;0;0;0;0;0;0;0;0;-50911.17;-5824.28;0;0;0;-40569.12;0;0;0;0;0;0;0;0;;0;0;0;0;3548.34;-187170.18;-1371873.19;-1380900.2;21154636.17;13804991.32;13804991.32;13114741.754;;0;12883050.984;-8480569.53;4402481.454;0.933217
29.299.737/0001-39;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;20123.96;20125.74;0;0;0;0;0;20125.74;20123.96;0;0;-136461.85;-33295.41;0;0;0;0;0;0;0;0;0;-10244.73;-0.01;-22857.15;0;0;-9379.02;-6509.04;0;0;0;0;0;0;0;0;0;0;0;0;-1847.35;-94226.81;-147688.23;-167133.14;-127562.49;-147009.18;-147009.18;0;;0;0;0;0;0
29.467.977/0001-03;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59473491.33;41760057.6;-11600449.51;0;2148672.55;2148672.55;-313584.95;-313584.95;49708129.42;43595145.2;49708129.42;43595145.2;1145078.68;1145078.68;0;0;0;0;-246515.57;-246515.57;898563.11;898563.11;0;0;-3107849.67;-3107849.67;0;0;-51750.3;-51750.3;0;0;0;0;-641.51;-641.51;-11034.99;0;0;0;-14230.29;0;0;0;-200;-200;0;0;0;0;0;0;0;0;-107878.66;108571.18;-3293585.42;-3051870.3;47313107.11;41441838.01;41441838.01;39369746.1095;;0;41441838.01;-25828194.81;15613643.2;1
29.641.226/0001-53;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;66128242.94;66570017.94;0;0;4603299.81;6312647.6;0;0;0;0;-483605.69;-4382266.32;70247937.06;68500399.22;10379752.09;3463673.07;-17618048.87;0;-215765.3;0;20918055.35;4490718.88;13463993.27;7954391.95;83711930.33;76454791.17;0;0;694138.81;694138.83;0;0;0;-5127.67;694138.81;689011.16;;;-4500901.86;-4601851.71;-3885314.89;-4854668.96;0;0;0;0;0;0;-64298.6;-65740.74;-19472.2;-52000;0;0;-91415.79;-105656.97;-4407.86;-4407.86;-372357.74;-372357.74;0;0;-67747.69;-67747.69;0;0;0;0;-15834.71;-15834.71;-9021751.34;-10140266.38;75384317.8;67003535.95;67003535.95;63653359.1525;;;62685172.0725;-41828383.82;20856788.2525;0.93555
29.852.732/0001-91;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42394661.44;55209197.94;15177235.23;0;315216.7;315216.7;-2266455.31;-2266455.31;55620658.06;53257959.33;55620658.06;53257959.33;2064398.13;2064398.13;0;0;0;0;-290390.11;-290390.11;1774008.02;1774008.02;0;0;-3585039.63;-3585039.63;-2232690.2;0;-33204.21;-33204.21;0;0;0;0;0;0;-10599.99;0;0;0;-12649.17;0;-9280;-9280;0;0;0;0;0;0;0;0;0;0;-89072.51;-136972.65;-5972535.71;-3764496.49;51422130.37;51267470.86;51267470.86;48704097.317;;0;51267470.86;-32142283.14;19125187.72;1
30.017.492/0001-99;2025-03-31;1;;;;;;;;;0;0;3211003.59;3211003.59;;;;;;;;;;;3211003.59;3211003.59;;;;;;;;;0;0;3211003.59;3211003.59;82138.34;82138.34;;;;;;;82138.34;82138.34;;;-105356.76;-107776.74;;;-52663.47;-52663.47;;;;;-2119.61;-16663.16;-1401.84;-13840;;;-4958.08;;;;;;;;-6450;-6450;;;;;-1005.62;-627.52;-173955.38;-198020.89;3119186.55;3095121.04;3095121.04;2940364.988;;;2960705.628;-2960705.63;-0.002;0.956572
30.048.651/0001-12;2025-03-31;1;;;;;;;;;0;0;1953034.25;1671563.86;-12489.27;-12489.27;;;;;;;425322.45;425322.45;2365867.43;2084397.04;;;;;;;;;0;0;2365867.43;2084397.04;25106.77;25106.77;;;;;;;25106.77;25106.77;;;-665036.35;-650723.31;;;60423.54;60423.54;;;;;-5931.9;-6499.04;-12655.16;-53000;;;-9830.07;-4950.68;;;;;;;;;;;-79.02;-79.02;-5520.74;264527.92;-638629.7;-390300.59;1752344.5;1719203.22;1719203.22;1633243.059;;;1564845.299;-1043230.2;521615.099;0.910215
30.091.444/0001-40;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;17493962.76;18197439.51;30580270.75;;-1070578.51;-1070578.51;;;47003655;17126861;47003655;17126861;431771.04;431771.04;;;;;;;431771.04;431771.04;;;-1106635.13;-1124507.44;;;;;;;;;-96950.09;-104417.73;-11237.36;-719;;;-36845.38;-41197.99;-4539.87;;;;;;;;;;-48.47;;-65.36;-65.36;-1256321.66;-1270907.52;46179104.38;16287724.52;15584247.83;14805035.4385;;198523.42;15782771.25;-10521847.5;5260923.75;1.012739
30.091.506/0001-14;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;5810604.64;5810604.64;0;0;0;0;0;0;0;0;-555096.91;-555096.91;5255507.73;5255507.73;0;0;0;0;0;0;0;0;0;0;5255507.73;5255507.73;167425.29;167425.29;0;0;0;0;-28660.11;-28660.11;138765.18;138765.18;0;0;-43500.02;-43500.02;0;0;-106309.54;-106309.54;0;0;0;0;0;0;0;0;0;0;0;0;-231939.11;-231939.11;-6797.78;-6797.78;0;0;0;0;0;0;-19709.16;-19709.16;-372335.18;-372335.18;-780590.79;-780590.79;4613682.12;4613682.12;4613682.12;4382998.014;;0;4613682.12;0;4613682.12;1
30.130.708/0001-28;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;110071014.6;124330272.8;760964.2;;75710.11;30350.65;;;110907688.91;124360623.45;110907688.91;124360623.45;3553045.37;3553045.37;;;;;-3128183.22;;424862.15;3553045.37;;;-10731374.71;-10631095.74;;;-35678.69;-35678.69;;;-53414.16;-53414.16;-508.43;-516.5;-11237.36;;;;-194127.76;-173205.92;;;;;;;;;;;-48.47;;;;-11026389.58;-10893911.01;100306161.48;117019757.81;117019757.81;111168769.9195;;;99438359.7195;-64789866.1;34648493.6195;0.849757
30.166.700/0001-11;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31663693.43;38931126.62;29445958.13;0;3961513.81;3961513.81;0;0;65071165.37;42892640.43;65071165.37;42892640.43;1235095.77;1235095.77;0;0;0;0;-263103.9;-263103.9;971991.87;971991.87;0;0;-3469695.73;-3469695.73;0;-842891.01;-51750.3;-51750.3;0;0;0;0;-761.45;-761.45;-11124.99;0;0;0;-12649.17;0;0;0;-280;-280;0;0;0;0;0;0;0;0;-218945.26;14789.98;-3765206.9;-4350588.51;62277950.34;39514043.79;39514043.79;37538341.6005;;0;39514043.79;-26815975.2;12698068.59;1
30.178.506/0001-56;2025-03-31;1;;;;;;;;;0;0;2660869.46;2700000;;;;;;;;;-7524;-7524;2653345.46;2692476;58189.67;58189.67;54931.2;;29420.57;29420.57;123635.43;93937.93;266176.87;181548.17;2919522.33;2874024.17;49917.83;49917.83;;;;;;;49917.83;49917.83;;;-48985.89;-42239.83;;;-80000;-80000;;;;;-4457.59;-4457.59;-24000;-24000;;;-9098.65;-3337.74;;;-27249.9;-27249.9;;;-28175;-28175;;;-1706.24;-1706.24;-5491.01;-6118.36;-229164.28;-217284.66;2740275.88;2706657.34;2706657.34;2571324.473;;3493346.83;6200004.173;0;6200004.173;2.29065
30.230.870/0001-18;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;157211.61;157211.61;-29781.27;;;;84630.36;84630.36;212060.7;241841.97;212060.7;241841.97;106388.29;106383.17;;;;;;;106388.29;106383.17;;;-542085.82;-68326.39;;;;;;;;;-11652.54;-11692.76;-15576.65;;;;-26333.42;-17003.22;;;;;;;;;;;;;-9497.65;-9615.75;-605146.08;-106638.12;-286697.09;241587.02;241587.02;229507.669;;;-0.001;0;-0.001;0
30.248.129/0001-84;2025-03-31;1;;;;;;;;;0;0;10273850.16;10273850.16;-524475.58;-555686.59;;;;;;;;;9749374.58;9718163.57;;;;;;;-8493104.72;;-8493104.72;0;1256269.86;9718163.57;;;;;;;;;0;0;;;-86790.98;-85708.81;;;-249822.18;-249822.18;;;;;;;-38800;-46300;;;-10795.37;-3446.7;;;-8453.5;-8453.5;;;;;;;-390.45;-390.45;-12136.28;-9762550.34;-407188.76;-10156671.98;849081.1;-438508.41;-438508.41;0;;;0;0;0;0
30.248.158/0001-46;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;8223812.88;8223812.88;0;0;0;0;0;0;0;0;3907815.31;5219866.26;12131628.19;13443679.14;56025;56025;-133007.5;0;0;0;0;0;-76982.5;56025;12054645.69;13499704.14;174495.03;174495.03;0;0;0;0;-28269.29;-28269.29;146225.74;146225.74;0;0;-1081877.08;-1081877.08;0;0;0;0;0;0;0;0;-72.53;-72.53;-12812.49;-15375;0;0;-10119.33;0;0;0;0;0;0;0;-4250.01;-34944;0;0;0;0;-21227.89;-22616.49;-1130359.33;-1154885.1;11070512.1;12491044.78;12491044.78;11866492.541;;0;12491044.781;-8899166.26;3591878.521;1
30.248.180/0001-96;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;34586701.19;13165326.65;-218019370.99;;;;26562451.2;8820017.44;-156870218.6;21985344.09;-156870218.6;21985344.09;340315.48;340290.78;;;;;;;340315.48;340290.78;;;-1301817.29;-1281191.43;;;;;;;;;-129031.73;-129031.73;-60632;-60632;;;-33328.28;-1036;;;;;;;;;;;;;-18899.32;-30045.4;-1543708.62;-1501936.56;-158073611.74;20823698.31;20823698.31;19782513.3945;;;20759150.7345;-14133889.86;6625260.8745;0.9969
30.258.790/0001-70;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;-5323.18;-20323.18;-5323.18;-20323.18;;;;;;;;;0;0;-5323.18;-20323.18;284.87;284.91;;;;;;;284.87;284.91;;;-156626.5;-160956.94;;;;;-20605.5;;;;-23906.29;-24727.45;-5504.76;-12000;;;-6273.15;-628;-11152.61;;;;;;;-6917.5;;;;;-1088304.95;-69297.83;-1312373.76;-274527.72;-1317412.07;-294565.99;-294565.99;0;;;0;0;0;0
30.492.505/0001-81;2025-03-31;1;0;2192685.01;0;0;0;0;1018025.91;0;1018025.91;2192685.01;175981.56;263972.34;0;0;0;0;0;0;0;0;0;0;175981.56;263972.34;0;0;0;0;0;0;0;0;0;0;1194007.47;2456657.35;85331.45;85331.45;0;0;0;0;0;0;85331.45;85331.45;;;-82469.06;-83761.97;0;0;-123703.6;-125642.95;0;0;0;0;0;0;0;-1780;0;0;-24479.06;-15728.65;0;0;0;0;0;0;-47400;-47400;0;0;0;0;-785436.05;-786596.97;-1063487.77;-1060910.54;215851.15;1481078.26;1481078.26;1407024.347;;0;1407024.347;-1369999.52;37024.827;0.95
30.495.165/0001-42;2025-03-31;1;313381284.12;0;-370100000;0;0;0;0;0;-56718715.88;0;9619333.81;9147645.09;-2920682.64;0;0;57965696.22;0;0;0;0;12873508.78;-2902511.62;19572159.95;64210829.69;0;0;0;0;0;0;0;-1458750.05;0;-1458750.05;-37146555.93;62752079.64;0;2393943.71;2359640.71;0;0;0;0;0;2359640.71;2393943.71;;;-137043.98;-147908.4;0;0;0;-346161.06;0;0;0;0;0;0;-10621.39;-50400;0;0;-310407.11;-299788.45;0;0;-88790.22;-88790.22;0;0;0;-18000;0;0;0;0;-7918155.89;-208653.94;-8465018.59;-1159702.07;-43251933.81;63986321.28;63986321.28;60787005.216;;;23760000.006;-10760000;13000000.006;0.371329
30.567.216/0001-02;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;10556247.94;10412384.56;0;0;7752000;3876000;-6672337.54;-2177668.77;0;0;-1605784.6;-1512375.4;10030125.8;10598340.39;;;0;;;;;;0;0;10030125.8;10598340.39;783587.42;783587.42;0;0;0;0;0;0;783587.42;783587.42;;;-528739.6;-431047.33;;;-537074.53;-507711.45;;;;;0;0;-4812.5;18225;;;-66229.8;-52040.66;;;-71270.69;-71270.69;;;-87340;-87340;;;0;0;-89358.53;-88868.66;-1384825.65;-1220053.79;9428887.57;10161874.02;10161874.02;9653780.319;;0;9456671.199;-6102393.16;3354278.039;0.930603
30.578.275/0001-78;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-52520.7;;;;;;;;;;;;;;;;-1657.32;;;;;;;;;;;;;;58.92;-53.7;-54119.1;-53.7;-54119.1;-53.7;-53.7;0;;;0;0;0;0
30.578.351/0001-45;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-74021.4;;;;;;;;;;;;;-6450;;;-3643.03;;;;;;;;;;;;;;-79.13;-482.21;-77743.56;-6932.21;-77743.56;-6932.21;-6932.21;0;;;0;0;0;0
30.578.417/0001-05;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;16405244.6;16405244.6;159071.51;;1289534.42;1289534.42;7862923.67;7862923.66;25716774.2;25557702.68;25716774.2;25557702.68;418094.88;454943.12;;;;;;;418094.88;454943.12;;;-1759434.08;-1772974.06;;;;;;;;;-46059.34;-46059.34;;;;;-30175.45;-25944.31;;;;;;;;;;;;;-211081.98;-181597.86;-2046750.85;-2026575.57;24088118.23;23986070.23;23986070.23;22786766.7185;;1857099.7;25843169.9385;-17716386.94;8126782.9985;1.077424
30.629.603/0001-18;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;29580898.18;29179938.18;-96585.32;-96585.32;0;0;0;0;0;0;-286621.1;-286621.1;29197691.76;28796731.76;10808967.24;10808967.24;7216987.36;0;0;0;0;0;18025954.6;10808967.24;47223646.36;39605699;1600866.93;1600866.93;0;0;0;0;-42063.69;-42063.69;1558803.24;1558803.24;0;0;-4009256.18;-4009256.18;0;0;-425357.93;-425357.93;0;0;0;0;0;0;-17750.01;0;0;0;-40124.53;-25894.24;0;0;-176173.53;-176173.53;-27372.29;-27372.29;-28149.99;0;0;0;-22.31;-22.31;-108880.16;-108880.16;-4833086.93;-4772956.64;43949362.67;36391545.6;36391545.6;34571968.32;;0;36391545.6;-7886034.78;28505510.82;1
30.642.032/0001-51;2025-03-31;1;;;;;;;;;0;0;2071983.44;2071983.44;-269502.36;-185502.36;;;0;-5082786.81;;;;;1802481.08;-3196305.73;;;;;;;276.43;0;276.43;0;1802757.51;-3196305.73;;;;;;;;;0;0;;;-30322.71;-28916.98;;;-112400;-112400;;;;;-15992.04;-11631.64;;;;;-5726.91;-828;;;;;;;;;;;;;-126600;-141825.01;-291041.66;-295601.63;1511715.85;-3491907.36;-3491907.36;0;;;0;0;0;0
30.647.758/0001-87;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;4782561.98;4782561.98;-2545148.52;;2969152.11;2969152.11;487664.01;487664.01;5694229.58;8239378.1;5694229.58;8239378.1;306774.09;290036.51;;;;;-0.05;;306774.04;290036.51;;;-365418.26;-377321.39;;;-117179.06;-117179.06;;;;;-12711.44;-12212.91;-5325.3;-13200;;;-72672.86;-65353.47;;;;;;;;;;;;;-3309.15;-1129669.24;-576616.07;-1714936.07;5424387.55;6814478.54;6814478.54;6473754.613;;;5203096.803;-3468731.2;1734365.603;0.763536
