CNPJ_Fundo_Classe,Data_Referencia,Versao,Nome_Imovel,Endereco,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Categoria,CNPJ_Fundo
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-2105,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-2005,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-1805,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-1705,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-1605,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-1505,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,32.82,1.0,Send Cooliving  A-1404,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,32.82,1.0,Send Cooliving  A-1304,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,32.82,1.0,Send Cooliving  A-1204,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,32.64,1.0,Send Cooliving  A-1103,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,36.5,1.0,Send Cooliving  A-0508,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,68.55,1.0,Send Cooliving  B-1305,0.0011,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,33.8,1.0,Send Cooliving  B-1205,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,30.21,1.0,Send Cooliving  B-1107,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,31.13,1.0,Send Cooliving  B-1009,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,37.4,1.0,Send Cooliving  B-1001,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,28.95,1.0,Send Cooliving  B-0902,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,28.95,1.0,Send Cooliving  B-0802,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,36.5,1.0,Send Cooliving  A-0408,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,36.5,1.0,Send Cooliving  A-0308,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,38.41,1.0,Send Cooliving  A-0201,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,37.28,1.0,Send Cooliving  A-0209,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,50.14,1.0,Send Cooliving  A-0307,0.0008,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,35.29,1.0,Send Cooliving  B-0603,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,36.5,1.0,Send Cooliving  A-2108,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,36.5,1.0,Send Cooliving  A-1908,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,36.5,1.0,Send Cooliving  A-1708,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,36.5,1.0,Send Cooliving  A-1508,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,50.14,1.0,Send Cooliving  A-1307,0.0008,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,57.82,1.0,Send Cooliving  A-1106,0.0009,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,43.91,1.0,Send Cooliving  B-1204,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-0905,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,32.22,1.0,Send Cooliving  B-1008,0.0005,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,42.56,1.0,Send Cooliving  A-0705,0.0007,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,37.4,1.0,Send Cooliving  B-0901,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,57.82,1.0,Send Cooliving  A-0406,0.0009,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,37.4,1.0,Send Cooliving  B-0701,0.0006,Venda,
35.880.201/0001-05,2021-12-31,1,Senador Dantas,R. Sen. Dantas Rio de Janeiro RJ,29.38,1.0,Send Cooliving  A-0207,0.0005,Venda,
36.200.677/0001-10,2021-12-31,1,DCR - Distribution Center Rodoanel,"Av. Hélio Ossamu Daikuara, 1.445 - Embu das Artes - São Paulo",77587.0,12.0,Direito de Propriedade,0.178617,Renda,
36.200.677/0001-10,2021-12-31,1,CLE - Centro Logistico Embu,"Rua José Semião Rodrigues Agostinho, 1370 - Embu das Artes - São Paulo",66521.0,45.0,Direito de Propriedade,0.334237,Renda,
36.200.677/0001-10,2021-12-31,1,DCB - Distribution Center Barueri,"Av. Piracema, 155 - Barueri - SP",90484.0,3.0,Direito de Propriedade,0.261924,Renda,
36.200.677/0001-10,2021-12-31,1,DCC - Distribution Center Cajamar,"Rodovia Anhanguera, Km 31,7 - Cajamar - São Paulo",102708.0,22.0,Direito de Propriedade,0.225222,Renda,
36.420.742/0001-13,2021-12-31,1,Edifício Aliança,"Rua Verbo Divino, 1547 - Prédio - São Paulo / SP",7952.1,27.0,"Edifício Aliança - Matrículas: 310.182, 310.183, 310.184, 310.185, 310.186, 310.187, 310.188, 310.189, 310.190, 310.191, 310.192, 310.193, 310.194, 310.195, 310.196, 310.197, 310.198, 310.199, 310.200, 310.201, 310.202, 310.203, 310.204, 310.205, 310.206,310.207, 310.208",0.0,Renda,
36.420.742/0001-13,2021-12-31,1,Edifício Berrini 500,"Praça Professor José Lannes, 40 - São Paulo/ SP",12165.09,33.0,"Edifício Berrini 500 - Matrículas: 173.766, 173.767, 173.768, 173.769, 173.770, 173.771,  165.167, 165.168, 165.169, 165.170, 173. 772, 163.522, 173.773, 173.774, 173.775, 173.776, 173.777, 173.778, 173.779, 173.780, 173.781, 173,782, 173.783, 173.784, 173.785, 173.786, 173.787, 173.788, 173.789, 173.790, 173.791, 173.792 e 173.793",0.0,Renda,
36.420.742/0001-13,2021-12-31,1,Condomínio São Luiz,"Av. Presidente Juscelino Kubitscheck, 1830 - São Paulo/SP",10950.03,17.0,"Condomínio São Luiz - Matrículas: 140.075, 140.076, 140.077, 98.804, 98.805, 98.815, 98.814, 98.806, 98.811, 98.812, 98.825, 98.824, 98.826, 115.657, 115.658, 98.816 e 115.659",0.0,Renda,
36.420.742/0001-13,2021-12-31,1,Pinheiros Corporate,"Rua Henrique Schaumann, 270, Pinheiros - São Paulo / SP",13729.41,17.0,Pinheiros Corporate - Matrículas: 87.998 até 88.015,0.0,Renda,
36.445.551/0001-06,2021-06-30,1,RINCÃO 51,"Rua Una, 56, Bela Vista - SP",122.0,1.0,Direito de propriedade,0.0164165,Renda,
36.445.551/0001-06,2021-06-30,1,SANTOS DUMONT 121,"Rua Dr. Plinio Barreto, 249, Bela Vista - SP",108.3,1.0,Direito de propriedade,0.022026,Renda,
36.445.587/0001-90,2021-06-30,1,Anhanguera Campinas,"Rua Luis Otavio, 1.313, Taquaral, Campinas - SP",15770.0,1.0,Direito de propriedade.,0.193265,Renda,
36.445.587/0001-90,2021-06-30,1,Câmpus Anima Canoas,"Rua Santos Dumont, 888, Niterói, Canoas - RS",12797.0,1.0,Direito de propriedade.,0.104658,Renda,
36.445.587/0001-90,2021-06-30,1,Câmpus Anima Poa,"Rua Orfanotrofio, 555, Porto Alegre, Porto Alegre - RS",47200.0,1.0,Direito de propriedade.,0.463234,Renda,
36.445.587/0001-90,2021-06-30,1,Facamp,"Estrada Municipal UNICAMP-Telebrás km 1, Cidade Universitária, Campinas - SP",12088.0,1.0,Direito de propriedade.,0.150109,Renda,
36.445.587/0001-90,2021-06-30,1,Laboratório Alta,"Avenida Dr. Cardoso de Melo, 1.200, Vila Olímpia, São Paulo - SP",1091.0,1.0,Direito de propriedade.,0.088734,Renda,
36.501.128/0001-86,2021-06-30,2,FAZ. SÃO TOMAZ CACHOEIRINHA - GO,Zona rural de Rio Verde/GO,7750000.0,1.0,,0.1138,Renda,
36.501.128/0001-86,2021-06-30,2,FAZ. STO ANTÔNIO DO OURO - BA,Zona rural de Rio Preto/BA,72230000.0,1.0,,0.3297,Renda,
36.501.128/0001-86,2021-09-30,1,FAZ. SÃO TOMAZ CACHOEIRINHA - GO,Zona rural de Rio Verde/GO,7750000.0,1.0,,0.1138,Renda,
36.501.128/0001-86,2021-09-30,1,FAZ. STO ANTÔNIO DO OURO - BA,Zona rural de Rio Preto/BA,72230000.0,1.0,,0.3297,Renda,
36.501.159/0001-37,2021-03-31,1,"PREDIO COMERCIAL DECATHLON RAPOSO TAVARES, SÃO PAULO, SP","Rodovia Raposo Tavares, número 6008, km 16, bairro Rio Pequeno, CEP 05576-000, da cidade de São Paulo, Estado de São Paulo",4249.0,1.0,"Loja Terrea, com estacionamento descoberto com 220  vagas",0.1412,Renda,
36.501.159/0001-37,2021-03-31,1,"PREDIO COMERCIAL DECATHLON GOIANIA, GOIAS","Avenida I, número 208, Quadra B-37, Lote 02, bairro Jardim Goiás, CEP 74810-075, da cidade de Goiânia, Estado de Goiás",8241.0,1.0,"Loja em dois pavimentos, com estacionamento descoberto e coberto com  240 vagas",0.4771,Renda,
36.501.159/0001-37,2021-03-31,1,"PREDIO COMERCIAL DECATHLON JOINVILLE, SANTA CATARINA","Rua XV de novembro, número 2.805, bairro Glória, CEP 89216-201, da cidade de Joinville, Estado de Santa Catarina",2345.11,1.0,"Loja Terrea, com estacionamento descoberto com 180 vagas",0.3817,Renda,
36.501.181/0001-87,2021-03-31,1,Vhouse Faria Lima,"Av. Eusébio Matoso, 218 - Pinheiros, São Paulo - SP",7214.0,103.0,"número de unidades: 103 número de pavimentos: 28 tipologias das unidades: 42 m², 64 m², 72 m², 142 m², 265 m²",0.0836,Renda,
36.501.181/0001-87,2021-03-31,1,VO699,"Av. Dr. Cardoso de Melo, 699, Vila Olímpia, São Paulo - SP",7274.0,131.0,"número de unidades: 131 número de pavimentos: 28 tipologias das unidades: 42 m², 64 m², 84 m², 128 m²",0.9164,Renda,
36.501.198/0001-34,2021-03-31,1,Parque Logístico Pernambuco,"Rodovia PE-060 - Km 14,5 - Ipojuca, Pernanbuco",70222.0,3.0,"Todos os galpões contam com capacidade de piso de 5 ton/m², pé direito livre de 12 metros e somados possuem mais de 180 docas. O galpão A possui também uma área de pátio com reforço de piso, sendo capaz de suportar 10 ton/m². Adicionalmente, os galpões B e C são cross docking.",1.0,Renda,
36.501.198/0001-34,2021-06-30,1,Parque Logístico Pernambuco,"Rodovia PE-060 - Km 14,5 - Ipojuca, Pernanbuco",70222.0,3.0,"Todos os galpões contam com capacidade de piso de 5 ton/m², pé direito livre de 12 metros e somados possuem mais de 180 docas. O galpão A possui também uma área de pátio com reforço de piso, sendo capaz de suportar 10 ton/m². Adicionalmente, os galpões B e C são cross docking.",1.0,Renda,
36.501.210/0001-00,2021-09-30,2,Península Open Mall,"Avenida Flamboyants, nº 855 - Barra da Tijuca",2699.0,14.0,"Conhecidos como ""lojas 101 a 118, 201 a 206, 301 a 305"" e ""salas 201 a 219"" do empreendimento imobiliário denominado do ""Península Open Mall""",1.0,Renda,
36.501.210/0001-00,2021-12-31,2,Rio 2 Shopping,"Rua Bruno Giorgi, nº 114, Jacarepaguá - Rio de Janeiro",2745.0,68.0,"Conhecidos como ""lojas nºs 101 a 129"" e ""salas 201 a 239"" (""Imóveis Rio2"", doravante denominados em conjunto com os Imóveis POM, simplesmente ""Imóveis""), do empreendimento denominado do ""Rio 2 Shopping"" (""Rio2"", doravante denominado em conjunto com POM, simplesmente ""Empreendimentos"")",0.38,Renda,
36.642.244/0001-15,2021-03-31,1,Terminal Intermodal,"Rua Frutal 689, , Iturama, MG, 38280-971",153876.39,1.0,Direito de Propriedade,1.0,Renda,
36.642.244/0001-15,2021-03-31,1,Terminal Portuário,"Rua Rio Verde 101, , Vila Velha, ES, 29115-210",4436.44,1.0,Direito de Propriedade,1.0,Renda,
36.642.244/0001-15,2021-03-31,1,Toledo,"Rodovia BR 467 KM 256, , Toledo, PR, 85907-060",12861.92,1.0,Direito de Propriedade,1.0,Renda,
36.642.244/0001-15,2021-03-31,1,Cascavel,"Estrada da Pedreira 151, , Cascavel, PR, 85804-180",9380.09,1.0,Direito de Propriedade,1.0,Renda,
36.642.244/0001-15,2021-03-31,1,Salete,"Rodovia PR 364 KM 579, , Palotina, PR, 85950-000",6966.44,1.0,Direito de Propriedade,1.0,Renda,
36.642.244/0001-15,2021-03-31,1,Pérola,"Rodovia PR 182 KM 34, , Maripá, PR, 85958-000",7126.93,1.0,Direito de Propriedade,1.0,Renda,
36.642.244/0001-15,2021-03-31,1,Ibema,"Rodovia BR 277 KM 533, , Ibema, PR, 85478-000",4897.48,1.0,Direito de Propriedade,1.0,Renda,
36.885.948/0001-19,2021-06-30,1,Condomínio Residencial OKA,"Morada dos milagres, Barra de Camagaribe, Alagoas",661.29,2.0,nº 35 e36,1.0,Renda,
36.885.948/0001-19,2021-12-31,1,RESERVA AYSÚ,Rua Purangy,235.2,1.0,.,,Venda,
36.885.989/0001-05,2021-03-31,1,VILA SERRA GRANDE 5,"Rodovia Ilhéus-Itacaré (BA001), na Zona do Tijuípe, na cidade de Uruçuca, Estado da Bahia",2.0,1.0,matrícula nº 1009,1.0,,
37.112.770/0001-36,2021-03-31,1,Log Camaçari,"Via de Ligação, 109, Polo Industrial, Camaçari/BA",44459.0,1.0,Direito de propriedade,0.446421,Renda,
37.112.770/0001-36,2021-09-30,1,REC LOG - QUEIMADOS,"Av. Bahia, nº 1.000,Lote 12 da Quadra 06, no município de Queimados - Rio de Janeiro",12335.0,1.0,Direito de propriedade,0.1383,Renda,
37.295.919/0001-60,2021-03-31,1,BRF - Vitória de Santo Antão (ViSA)/PE,Vitória de Santo Antão/PE,200000.0,1.0,Nº de matrícula 21.484,0.2295321,Renda,
37.295.919/0001-60,2021-06-30,1,BRF - Vitória de Santo Antão (ViSA)/PE,Vitória de Santo Antão/PE,200000.0,1.0,Nº de matrícula 21.484,0.2295321,Renda,
37.532.662/0001-12,2021-03-31,1,Chácara e Prédio Residencial,"Rua das Salamandras, 100 - Ribeirão Preto/SP",850.02,1.0,Matrícula 61.720,1.0,Venda,
37.931.298/0001-63,2021-03-31,1,APT CAMBORIU,"Rua Maestro Tom Jobim, nº 85, CEP 03337-040, Tatuapé, São Paulo, SP.",394.27,1.0,Matrícula nº 146478,0.2629,Renda,
37.931.298/0001-63,2021-06-30,1,APT CAMBORIU 31C,"Rua Maestro Tom Jobim, nº 85, Apto 31 Bloco C, CEP 03337-040, , Tatuapé, São Paulo, SP.",394.27,1.0,Matrícula nº 188.610,0.1314,Renda,
37.931.298/0001-63,2021-09-30,1,Jundiaí,"Rua Conrado Augusto Offa, 211, CEP: 03337-040, Jundiaí-SP.",338.9,1.0,Matrícula nº 45.977 (imóvel) além do box de garagem nº 26 (mat. 46010) e box de garagem nº 27 (mat. 46010),0.0297,Venda,
37.931.298/0001-63,2021-09-30,1,BRIGADEIRO,"Av. Brigadeiro Luiz Antonio, 2851, 2º andar, São Paulo - SP, CEP: 01401-000",156.25,1.0,Matrícula 17354,0.0263,Venda,
38.293.862/0001-22,2021-03-31,1,Imóvel Tamboré,"Av. Marcos Penteado de Ulhôa Rodrigues, 1000 - Tamboré, Santana do Parnaíba, SP - CEP 06543-900",4026.58,1.0,Não possui caracteristicas que destoem dos demais,1.0,Renda,
38.294.086/0001-85,2021-03-31,1,Complexo Rochaverá,"Avenida das Nações Unidas 14171, São Paulo, SP, 04794-000",22697.69,34.0,Direito de Propriedade,0.4,Renda,
38.456.598/0001-09,2021-03-31,1,AP LAUD 124,"Av. Coronel José Soares Marcondes, 2267, Presidente Prudente - SP, 19013-050",165.66,1.0,Matrícula 25.405. APTO 124 -  ED. LAUDÉRIO BOTIGELLI,,Renda,
38.456.598/0001-09,2021-03-31,1,AP LAUD 21,"Av. Coronel José Soares Marcondes, 2267, Presidente Prudente - SP, 19013-050",165.66,1.0,Matrícula 25.364. APTO 21 -  ED. LAUDÉRIO BOTIGELLI,,Renda,
38.456.598/0001-09,2021-03-31,1,AP LAUD 84,"Av. Coronel José Soares Marcondes, 2267, Presidente Prudente - SP, 19013-050",165.66,1.0,Matrícula 25.390.APTO 84 -  ED. LAUDÉRIO BOTIGELLI,,Renda,
38.456.598/0001-09,2021-03-31,1,AP CARP 184,"Rua Carlos Weber, 950, São Paulo - SP, 05303-000",51.5,1.0,Matrícula 114.621. APTO 184 -  AP. CARPE DIEM,,Renda,
38.456.598/0001-09,2021-03-31,1,AP MOOCA,"Rua Jaboticabal,530, Apto 103, São Paulo - SP, 03188-000",151.5,1.0,Matrícula 113.980. APTO MOOCA - ED. BOULEVARD PEREZ,,Renda,
38.456.598/0001-09,2021-03-31,1,AP SB CAMPO,"Av. Robert Kennedy, 3571, Apto 21, São Bernardo do Campo - SP, 09860-215",79.74,1.0,Matrícula 35.609. Edificio Torres - São Bernardo,,Renda,
38.456.598/0001-09,2021-03-31,1,CASA CEDRAL,"Rua Antonio Correa de Almeida, 852, Presidente Prudente - SP, 19067-180",366.0,1.0,"Matrícula 19.1601. CASA CEDRAL, PRESIDENTE PRUDENTE - SP",,Renda,
38.456.598/0001-09,2021-03-31,1,CASA PQ ALEX,"Rua Euclides Tenório Cavalcante, 88, Pq. Alexandrina, Pres. Prudente /SP",184.21,1.0,Matrícula 6.740. CASA PARQUE ALEXANDRINA PRESIDENTE PRUDENTE - SP,,Renda,
38.456.598/0001-09,2021-03-31,1,CASA UNIVERS,"Rua Satoru Honda, lado par, lote 6, quadra G, Residencial Universitário, Presidente Prudente/SP",149.0,1.0,Matrícula 53.266. CASA RES. UNIVERISTÁRIO PRESIDENTE PRUDENTE - SP,,Renda,
38.456.598/0001-09,2021-03-31,1,ELZA 11,"Rua Joao Moura, 2347, São Paulo - SP, 05412-004",77.8,1.0,Matrícula 16.737. APTO 11 -  ED. ELZA,,Renda,
38.456.598/0001-09,2021-03-31,1,JD. SANTANA,"Rua Maria José Carvalho Bibiano da Silva, 258, Presidente Prudente - SP, 19045-820",131.0,1.0,"Matrícula 26.924. CASA JARDIM SANTANA, PRESIDENTE PRUDENTE - SP",,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 13A,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.963. APTO 13A -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 14A,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,APTO 14A -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 23F,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.971. APTO 23F -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 24A,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.972. APTO 24A -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 24D,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.974. APTO 24D -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 31A,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.976. APTO 31A -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 32A,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.979. APTO 32A -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 33A,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.982. APTO 33A -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,JERO AP 34A,"Rua Padre João Goetz, 1111,  Presidente Prudente - SP, 19061-460",120.686,1.0,Matrícula 86.987. APTO 34A -  PARQUE RESIDENCIAL JERÔNIMO VILELLA,,Renda,
38.456.598/0001-09,2021-03-31,1,LANDSCAPE 71,"Rua Alberto Byington, 255, São Paulo - SP, 02127-000",311.37,1.0,Matrícula 61.386. APTO 71 -  ED. LANDSCAPE,,Renda,
38.456.598/0001-09,2021-03-31,1,NATASCHA 63,"Avenida Zelina, 363, São Paulo - SP, 03143-001",58.0,1.0,Matrícula 124.911. APTO 63 -  ED. NATASCHA,,Renda,
38.456.598/0001-09,2021-03-31,1,PEGASUS 62,"Rua André Mendes, 330, São Paulo - SP, 04149-110",287.0,1.0,Matrícula 203.136. APTO 62 -  ED. PEGASUS,,Renda,
38.456.598/0001-09,2021-03-31,1,RIO TOCAN 33," Rua Apotribú, 285, São Paulo - SP, 04302-000",78.58,1.0,Matrícula 33.729. APTO 33 -  ED. RIO TOCANTINS,,Renda,
38.456.598/0001-09,2021-03-31,1,STA MARIA103,"Rua Av. Manoel dos Santos Braga, 220 - Ermelino Matarazzo, São Paulo/SP",55.62,1.0,Matrícula 129.059. APTO 103 -  ED. SANTA MARIA,,Renda,
38.456.598/0001-09,2021-06-30,1,ADELE 132,"Rua Franco da Rocha, 323, AP 132, São Paulo - SP, 05015-040",123.0,1.0,Matrícula 88.116,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,AL.SANTOS 62,"Alameda Santos, 2359, AP 68, São Paulo - SP, 01419-002",163.25,1.0,Matrícula 40.856. ALAMEDA SANTOS 62,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,ANA LUCIA 81,"Rua Cotoxó, 788, AP 81, São Paulo - SP, 05021-001",94.0,1.0,Matrícula 105.678,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,APIUNA 33,"Alameda Joaquim Eugênio de Lima, 1516, AP 33, São Paulo - SP, 01403-002",114.0,1.0,Matrícula 57.394. EDIFÍCIO APIUNA,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,BEVERLY 161,"Rua Critios, 147, AP 161, São Paulo - SP, 05630-040",234.0,1.0,Matrícula 78.015. EDIFÍCIO BEVERLY HILLS,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,BOIS BOL 111,"Rua do Símbolo, 16, São Paulo - SP, 05713-570",272.0,1.0,Matrícula 231.931. EDIFÍCIO BOIS DE BOULOGNE,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,CASA ANA JAC,"Rua Enoch Pereira de Souza, 165, Presidente Prudente - SP, 19064-275",161.0,1.0,Matrícula 72.814,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,CASA ESPERIA,"Rua Esperia, 30, São Paulo - SP, 01433-060",920.0,1.0,Matrícula 156.626. CASA ESPERIA,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,CASA FLORENZ,"Rua Maria Izabel da Conceição Cruz Miguel, 202, Presidente Prudente - SP, 19062-040",252.0,1.0,Matrícula 72.060. CASA JARDIM FLORENZA,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,CASA HIGIE 2,"Rua Filomeno Antonio Candido, 601, Presidente Prudente - SP, 19053-605",181.0,1.0,Matrícula 53.411,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,CASA JD ROSA,"Rua Felício Luizari, 57, Presidente Prudente - SP, 19060-230",151.0,1.0,Matrícula 22.200,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,CASA PORTELA,"Terras de São José, 217, Itu - SP, 13301-270",113.0,1.0,Matrícula 26.596,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,CORALBAY 191,"Rua Bahia, 753, AP 191, São Paulo - SP, 01244-000",420.0,1.0,Matrícula 68.200,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,DREAM BQ. 92,"Rua Tupanaci, 164, AP 92, São Paulo - SP, 04131-020",124.0,1.0,Matrícula 206.911. DREAM BOSQUES 92,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,ELIZABETH 13,"Rua Irmã Carolina, 50, AP 13, São Paulo - SP, 03058-040",85.0,1.0,Matrícula 139.993,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,ELIZABETH 81,"Rua Dona Luiza Tolle, 519, AP 81, São Paulo - SP, 02406-000",185.0,1.0,Matrícula 82.585. EDIFÍCIO ELIZABETH,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,EMBOABA 23,"Avenida Nove de Julho, 1050, AP 23, São Paulo - SP, 01312-000",80.0,1.0,Matrícula 48.015,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,EUROSA 21,"Rua Joaquim Pereira Pinto, 82, AP 21, São Paulo - SP, 03226-070",137.0,1.0,Matrícula 130.122. EUROSA 21,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,FIRENZE 45,"Rua São Wenceslau, 301, AP 45, São Paulo - SP, 04316-070",54.0,1.0,Matrícula 186.131,0.0,Venda,
38.456.598/0001-09,2021-06-30,1,GIRASOLE 212,"Av. Washington Luiz, 1277, AP 212, São Paulo - SP, 04662-002",171.0,1.0,Matrícula 339.486. EDIFÍCIO GIRASOLE 212,0.0,Venda,
